flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,2,3,100,0,100,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","['C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK']",100,0,100,"['K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",lastFifty,-60,Female,White
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,2,2,100,28,72,"['K', 'K', 'K', 'C', 'C', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']","['K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK']",100,0,100,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",lastFifty,+18,Female,Lation
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,1,2,100,55,45,"['C', 'C', 'C', 'C', 'C', 'C', 'K', 'K', 'C', 'K', 'C', 'K', 'C', 'K', 'C', 'K', 'C', 'K', 'K', 'K', 'C', 'K', 'C', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'K', 'C', 'C', 'C', 'C', 'K', 'C', 'K', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'C', 'K', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'C', 'K', 'C', 'C', 'C', 'K', 'C', 'C', 'C', 'K', 'C', 'K', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'K', 'K', 'C', 'C']","['C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK']",100,0,100,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",firstFifty,+18,Female,Lation
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,2,2,33,24,9,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","['K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK']",33,0,33,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",lastFifty,+18,Female,Lation
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,2,1,100,0,100,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","['C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK']",100,100,0,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']",lastFifty,+18,Male,Native American
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,1,1,100,100,0,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']","['K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK']",100,100,0,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']",firstFifty,+18,Male,Native American
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,1,1,100,33,67,"['C', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'C', 'C', 'K', 'K', 'C', 'K', 'C', 'C', 'C', 'K', 'C', 'K', 'K', 'C', 'C', 'K', 'C', 'C', 'K', 'K', 'C', 'C', 'C', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'K', 'C', 'C', 'K', 'C', 'K', 'C', 'C', 'C', 'C', 'K', 'K', 'C', 'C', 'C', 'C', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'C', 'K', 'C', 'K', 'C', 'K', 'C', 'C', 'K', 'K', 'C', 'C', 'C', 'C', 'K', 'C', 'K', 'C', 'C', 'K', 'C', 'C', 'K']","['C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK']",100,100,0,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']",firstFifty,-60,Male,Other
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,1,1,100,100,0,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']","['K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK']",100,100,0,"['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K']",firstFifty,-60,Male,Other
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
0,1,3,100,51,49,"['K', 'K', 'K', 'C', 'C', 'C', 'K', 'C', 'C', 'K', 'C', 'C', 'K', 'K', 'C', 'K', 'K', 'C', 'C', 'K', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'K', 'K', 'K', 'C', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'K', 'C', 'C']","['K-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'C-IK', 'K-IK', 'K-IK', 'K-IK', 'K-IK', 'C-IK', 'C-IK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK', 'K-PK', 'K-PK', 'K-PK', 'C-PK', 'K-PK', 'C-PK', 'C-PK']",100,51,49,"['K', 'K', 'K', 'K', 'C', 'C', 'C', 'K', 'C', 'C', 'K', 'C', 'C', 'K', 'K', 'C', 'K', 'K', 'C', 'C', 'K', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'K', 'K', 'K', 'C', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'C', 'K', 'C', 'C', 'C', 'C', 'C', 'K', 'C', 'C', 'K', 'K', 'K', 'C', 'K', 'C']",firstFifty,-60,Male,White
flag,game,strategy,count,quiet,confess,log,storedlog,countComp,quietComp,confessComp,Opponent_log,gameKnowledgetype,age,gender,race
